Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
PPM1J	4.378787878787879	6.28958515631937e-136	0.55009794	0.0
SERPINB1	7.333333333333333	1.0	0.3734003	7.10475489537981e-189
C8B	9.393939393939394	1.0	0.3295192	1.1873667010711365e-117
GPRIN2	4.984848484848484	1.4401608249225746e-59	0.5330729	0.0
TCTA	4.166666666666667	8.846692185045926e-167	0.38154438	7.28519793941036e-203
CDK12	4.461538461538462	2.493593928929452e-124	0.69437605	0.0
VPS37A	4.651515151515151	6.187097844781667e-99	0.48527145	0.0
WDR77	6.015151515151516	0.8509305982928572	0.37374502	1.8345882270145736e-189
SLC25A4	3.878787878787879	1.2044290628241797e-210	0.5356811	0.0
ANKRD7	6.606060606060606	1.0	0.4602372	0.0
C6orf47	6.575757575757576	1.0	0.25502825	3.743076172849203e-27
ZNF646	4.909090909090909	7.610370895101997e-68	0.70736617	0.0
AVIL	4.96969696969697	3.453316756337159e-61	0.61190015	0.0
SHMT2	4.318181818181818	1.39485974342238e-144	0.5126574	0.0
ZNF607	5.4393939393939394	2.973650604950998e-20	0.52484524	0.0
IDH1	4.590909090909091	7.732232621026812e-107	0.50363755	0.0
POLR2A	4.090909090909091	3.809368010691429e-178	0.28658274	3.630101133764742e-59
ABI2	5.545454545454546	5.662991807285104e-14	0.5130401	0.0
DDX18	4.621212121212121	7.283583094836594e-103	0.60356796	0.0
DHX34	5.757575757575758	4.554536685781717e-05	0.61460316	0.0
OVGP1	15.0	1.0	0.27625823	1.6814357695616017e-47
COMMD3	7.924242424242424	1.0	0.16785623	1.0
TOB2	4.333333333333333	2.099189068911428e-142	0.48981205	0.0
CPAMD8	8.833333333333334	1.0	0.6600658	0.0
GSTM4	3.878787878787879	1.2044290628241797e-210	0.25549763	1.5138965938846372e-27
CTSB	7.545454545454546	1.0	0.26214504	2.1376547878818146e-33
PYGM	6.2272727272727275	1.0	0.3286618	2.3544433163399378e-116
KIAA0368	6.5	1.0	0.69471455	0.0
BTG2	4.2272727272727275	8.267787050295119e-158	0.40438306	7.61316735181973e-243
RASGRP4	4.863636363636363	5.160066025918051e-73	0.5537659	0.0
NAB1	4.681818181818182	4.6176288953559986e-95	0.5122006	0.0
RGS17	7.909090909090909	1.0	0.17825311	1.0
IL21R	4.909090909090909	7.610370895101997e-68	0.46568492	0.0
ENO1	6.212121212121212	1.0	0.32599804	2.3704065719822926e-112
TNFRSF9	5.045454545454546	2.823448101503254e-53	0.3932165	3.490613245161061e-223
PKIA	4.53030303030303	6.196157745775322e-115	0.35201627	3.9690950101373337e-153
XPO1	3.893939393939394	2.672308029730401e-208	0.5338834	0.0
RGS5	6.045454545454546	1.0	0.23953538	9.81881667558952e-16
ARL8B	4.348484848484849	3.1116997859273235e-140	0.37522867	5.331109279677026e-192
PLTP	6.984848484848484	1.0	0.28546765	7.436738994858941e-58
FCGRT	7.606060606060606	1.0	0.26817945	3.730406832868618e-39
DYRK2	5.2272727272727275	3.054149657767389e-36	0.5156965	0.0
KLF8	5.181818181818182	3.1356292036781608e-40	0.57126594	0.0
CUL3	4.348484848484849	3.1116997859273235e-140	0.66268677	0.0
FOXO4	3.4242424242424243	4.527586068443813e-282	0.51215816	0.0
IP6K2	5.46969696969697	2.4478342092671837e-18	0.32842833	5.299237919036869e-116
RTN4IP1	5.893939393939394	0.05792040386869313	0.45153147	0.0
FAM71C	6.954545454545454	1.0	0.29592776	1.2912955742471196e-70
THAP10	5.954545454545454	0.3263039892251784	0.27472457	7.33125828703482e-46
C1orf123	4.636363636363637	6.822339762337563e-101	0.33040574	5.350413176314496e-119
CSTF3	4.954545454545454	7.93776677568414e-63	0.59597427	0.0
HIST1H2AJ	4.863636363636363	5.160066025918051e-73	0.2958739	1.5102909449944605e-70
FAM101A	5.045454545454546	2.823448101503254e-53	0.2900157	2.802824631085175e-63
SAT2	4.348484848484849	3.1116997859273235e-140	0.40490532	9.078741396231439e-244
BRD2	4.590909090909091	7.732232621026812e-107	0.5706793	0.0
TNNT1	6.515151515151516	1.0	0.23219676	2.0601039235159594e-11
PBXIP1	5.424242424242424	3.0278538145354285e-21	0.5625138	0.0
ZZEF1	5.909090909090909	0.09653142199354324	0.6289434	0.0
RIMS1	6.348484848484849	1.0	0.45265526	0.0
PSMA6	5.166666666666667	1.3342906577176216e-41	0.45515367	0.0
LIPE	3.9393939393939394	2.757966219865828e-201	0.6848717	0.0
ATP6V1B1	5.5606060606060606	3.572196729675238e-13	0.58498955	0.0
AKAP9	5.092307692307692	1.2919432331109874e-48	0.68913066	0.0
MTCH2	3.984848484848485	2.687673078901421e-194	0.50599533	0.0
RPS19BP1	15.0	1.0	0.12987788	1.0
SEPT3	5.106060606060606	2.7827458189784703e-47	0.4157398	5.336548967383407e-263
KLF9	4.7272727272727275	2.361383125752759e-89	0.4382125	4.030380609567523e-303
SLAMF7	5.5	1.6105002492508562e-16	0.3606084	2.7094968183579275e-167
FAU	4.818181818181818	2.526887068025153e-78	0.33510152	3.311162511754537e-126
NARF	5.136363636363637	2.1211059095571176e-44	0.42986268	3.4016505717958875e-288
SH3BGR	6.075757575757576	1.0	0.24495625	2.21587474197338e-19
TNFRSF4	5.045454545454546	2.823448101503254e-53	0.41067126	5.445091060167131e-254
EXPH5	4.712121212121212	3.0530599093290475e-91	0.70409614	0.0
SERF2	4.681818181818182	4.6176288953559986e-95	0.3724753	2.688717147080545e-187
NFKBIZ	4.46969696969697	3.322043501688977e-123	0.6000656	0.0
SOX4	4.242424242424242	1.391612686384099e-155	0.5302009	0.0
NPPB	7.333333333333333	1.0	0.2093464	0.01215163009112924
KCNN2	5.045454545454546	2.823448101503254e-53	0.3556501	4.4024131974788877e-159
PARVG	4.848484848484849	9.105895800645387e-75	0.24220757	1.7502609617606637e-17
TUB	4.136363636363637	2.6371604364900228e-171	0.6002008	0.0
F13B	8.318181818181818	1.0	0.4626955	0.0
NPY	15.0	1.0	0.16752565	1.0
PPP2R5B	4.106060606060606	7.365278323712362e-176	0.5642588	0.0
CROCC	5.0606060606060606	9.495982898785684e-52	0.6917854	0.0
KRTAP3-2	5.545454545454546	5.662991807285104e-14	0.21208705	0.0025692269798024358
RGPD5	4.818181818181818	2.526887068025153e-78	0.6348477	0.0
DDX20	5.0	5.73731037415242e-58	0.5836161	0.0
SEC11A	7.393939393939394	1.0	0.1844411	1.0
PLEKHA5	4.363636363636363	4.4418567291027624e-138	0.6492407	0.0
NKX2-2	5.2727272727272725	1.8898783298604643e-32	0.3135021	3.4520850452462764e-94
SRP9	8.454545454545455	1.0	0.13499711	1.0
JMJD1C	4.0	5.663074655595976e-192	0.7107939	0.0
FZD1	8.712121212121213	1.0	0.2575806	2.53326848617563e-29
DIAPH2	4.590909090909091	7.732232621026812e-107	0.44833508	3.26e-321
FCAR	5.015151515151516	2.1957164053562734e-56	0.47310552	0.0
CEACAM3	4.303030303030303	9.116079619484862e-147	0.48393205	0.0
UHRF2	4.090909090909091	3.809368010691429e-178	0.5696412	0.0
MICAL1	4.863636363636363	5.160066025918051e-73	0.6493415	0.0
VCP	5.257575757575758	1.0798160343680533e-33	0.3977564	3.7404093712129825e-231
PFDN4	4.5606060606060606	7.325333522650586e-111	0.38548326	1.0892591606596462e-209
KCNV2	15.0	1.0	0.50886726	0.0
TNNI1	7.393939393939394	1.0	0.19263339	1.0
FGF3	5.242424242424242	5.863140216407729e-35	0.30375376	8.37242512872644e-81
PILRA	4.742424242424242	1.7760953240947375e-87	0.5120635	0.0
SPDEF	4.0606060606060606	9.776009835342165e-183	0.40426254	1.242656466463019e-242
DERL3	8.333333333333334	1.0	0.19303085	1.0
RPL28	5.196969696969697	7.02129323767992e-39	0.26832175	2.697110107863218e-39
ATG7	7.7384615384615385	1.0	0.21544161	0.0002780727469865831
CCL3	7.212121212121212	1.0	0.26906362	4.9396693081152664e-40
NREP	5.4393939393939394	2.973650604950998e-20	0.2766259	6.743924433924425e-48
PRKAG2	15.0	1.0	0.3799589	3.970189766183847e-200
COMMD1	6.924242424242424	1.0	-0.024311079	1.0
TMSB4Y	4.833333333333333	1.5440304108976452e-76	0.23809041	7.930898715395608e-15
GJB6	5.575757575757576	2.1253131483774454e-12	0.26566684	1.0475519031197678e-36
MT1G	6.984848484848484	1.0	0.18338874	1.0
GADD45A	4.151515151515151	4.888626158200517e-169	0.22417918	1.6022235092291102e-07
ZMYM6	4.651515151515151	6.187097844781667e-99	0.6537507	0.0
RAB38	3.8181818181818183	4.652961405653735e-220	0.3678241	2.110024284492015e-179
CDC23	5.606060606060606	6.348103253092237e-11	0.4894993	0.0
PFDN5	4.136363636363637	2.6371604364900228e-171	0.39833942	3.5305434355378656e-232
C1orf111	5.5	1.6105002492508562e-16	0.38499093	7.801581831547878e-209
PRICKLE1	4.803030303030303	3.987558958650078e-80	0.43767083	3.7465134079954783e-302
DNAJB1	4.121212121212121	1.4005079411372226e-173	0.543726	0.0
CRCT1	4.318181818181818	1.39485974342238e-144	0.30312702	5.7286579188510494e-80
STC2	5.666666666666667	2.8110393516224482e-08	0.24519227	1.507014311277591e-19
PAX1	6.181818181818182	1.0	0.26156503	7.254609833220477e-33
SPSB1	4.7272727272727275	2.361383125752759e-89	0.5048238	0.0
FNTB	4.696969696969697	3.8046876614436754e-93	0.49382973	0.0
PLSCR4	5.287878787878788	3.1483437759882676e-31	0.38845655	7.280464449559085e-215
TK1	3.8484848484848486	2.436381268520632e-215	0.17727841	1.0
FLAD1	5.833333333333333	0.004305575878039548	0.32728493	2.7941513430671183e-114
B2M	6.606060606060606	1.0	0.1203188	1.0
GSTM1	15.0	1.0	0.13209248	1.0
VPS25	15.0	1.0	0.2716728	1.1249901378856475e-42
S1PR2	6.181818181818182	1.0	0.38269842	7.366070281231957e-205
IRAK1BP1	4.2272727272727275	8.267787050295119e-158	0.5039014	0.0
IL27RA	4.121212121212121	1.4005079411372226e-173	0.47192553	0.0
POLDIP3	5.651515151515151	6.697787609259519e-09	0.37762535	4.1235701849601126e-196
UBE2V1	4.863636363636363	5.160066025918051e-73	0.32054392	2.7112283947976132e-104
ATG3	6.924242424242424	1.0	0.2669277	6.323125949280792e-38
GLYAT	5.0606060606060606	9.495982898785684e-52	0.56283134	0.0
CHRM3	5.484848484848484	2.0437351789857054e-17	0.53345793	0.0
HBE1	15.0	1.0	0.13074869	1.0
EDN3	5.893939393939394	0.05792040386869313	0.3076622	4.408727582277318e-86
GABRG2	4.287878787878788	5.811180470231197e-149	0.6232357	0.0
CD27	5.045454545454546	2.823448101503254e-53	0.34593797	2.7009754667791664e-143
FCER1G	4.7727272727272725	8.965969538698311e-84	0.23700944	3.6281980549987097e-14
C9orf16	6.196969696969697	1.0	0.25102744	6.492896909893804e-24
MYO1E	4.96969696969697	3.453316756337159e-61	0.65262884	0.0
PTPRCAP	4.621212121212121	7.283583094836594e-103	0.3994972	3.2260725700651677e-234
ZNF473	11.242424242424242	1.0	0.30976436	5.712345280573605e-89
RGS18	6.045454545454546	1.0	0.38918814	3.852439312390321e-216
MYO1F	5.242424242424242	5.863140216407729e-35	0.63422084	0.0
SPRR2A	11.030303030303031	1.0	0.24521175	1.4600379974382132e-19
NOX1	5.484848484848484	2.0437351789857054e-17	0.3292154	3.42439931939547e-117
IFNA8	5.166666666666667	1.3342906577176216e-41	0.36932105	6.171827332906217e-182
PAAF1	5.7727272727272725	0.00012696930978608074	0.3329208	7.62720932654773e-123
GNG11	6.196969696969697	1.0	0.2761203	2.36656210793992e-47
PHGDH	5.090909090909091	9.42672456685099e-49	0.3295627	1.0203483770012908e-117
SHISA5	3.9696969696969697	1.2614138619558587e-196	0.10933343	1.0
BTLA	4.742424242424242	1.7760953240947375e-87	0.40803888	2.555533568971207e-249
IRF9	4.53030303030303	6.196157745775322e-115	0.49923748	0.0
SEL1L3	8.287878787878787	1.0	0.4770571	0.0
BICD2	4.984848484848484	1.4401608249225746e-59	0.46321538	0.0
AVPR2	6.075757575757576	1.0	0.34587863	3.359391477259795e-143
NSUN4	5.121212121212121	7.842657521703938e-46	0.46961856	0.0
STRA13	3.909090909090909	5.923234485644303e-206	0.236479	7.553881127781253e-14
NDUFA6	5.863636363636363	0.01765760733315265	0.17494328	1.0
CDC40	3.984848484848485	2.687673078901421e-194	0.4896821	0.0
SPG21	6.393939393939394	1.0	0.38375247	1.0987443853526534e-206
LSM12	6.363636363636363	1.0	0.21184051	0.002982208411539095
TRAPPC6A	15.0	1.0	0.13115892	1.0
FN1	6.075757575757576	1.0	0.1613099	1.0
ME2	5.2727272727272725	1.8898783298604643e-32	0.42632762	7.006501841522201e-282
UBE2Q1	4.53030303030303	6.196157745775322e-115	0.45561564	0.0
SETDB1	4.015151515151516	1.1713106332537588e-189	0.09743523	1.0
DLGAP1	5.151515151515151	5.424357440584188e-43	0.541496	0.0
MED12	6.015151515151516	0.8509305982928572	0.68745995	0.0
CHAF1B	6.121212121212121	1.0	0.42492867	2.2029796861390216e-279
MPC2	5.575757575757576	2.1253131483774454e-12	0.22874133	1.2536587215159438e-09
PAPOLA	3.8333333333333335	1.0527038113259565e-217	0.51905286	0.0
IL15RA	4.878787878787879	2.82563781485433e-71	0.5176475	0.0
RPS26	5.712121212121212	1.4715270144469939e-06	0.18120064	1.0
HRH4	6.045454545454546	1.0	0.39149162	3.649328433747046e-220
CHD3	3.5454545454545454	6.683402397621034e-263	0.19526246	1.0
ATM	3.8615384615384616	2.720167884103955e-213	0.6719411	0.0
CUZD1	5.015151515151516	2.1957164053562734e-56	0.54071796	0.0
KIF1B	5.590909090909091	1.195757622712336e-11	0.69903964	0.0
AQP1	4.803030303030303	3.987558958650078e-80	0.41848916	6.773346971909207e-268
ABP1	5.636363636363637	1.503204854006047e-09	0.5522165	0.0
TINAGL1	5.242424242424242	5.863140216407729e-35	0.4695076	0.0
MAD2L1BP	3.878787878787879	1.2044290628241797e-210	0.21943235	1.242206404235958e-05
SLC6A5	5.515151515151516	1.2036111894347524e-15	0.5137198	0.0
ABCF1	6.2272727272727275	1.0	0.35342282	1.9932035741984785e-155
CFH	7.151515151515151	1.0	0.5339732	0.0
KIF20A	5.484848484848484	2.0437351789857054e-17	0.5158906	0.0
PLA2G7	5.2727272727272725	1.8898783298604643e-32	0.3869596	2.9564173784481624e-212
TMEM33	6.242424242424242	1.0	0.20702988	0.037804055071525094
DOCK2	4.424242424242424	1.6016175437748486e-129	0.71174765	0.0
RHOD	3.893939393939394	2.672308029730401e-208	0.29739738	1.7286973203521672e-72
ASAP2	4.409090909090909	1.1994242041498635e-131	0.6899909	0.0
HOXB7	3.909090909090909	5.923234485644303e-206	0.27233362	2.3446550540464216e-43
HSPA8	3.5606060606060606	1.6294323761681487e-260	0.49124312	0.0
NES	4.03030303030303	2.4119262173128045e-187	0.6988301	0.0
RNF114	15.0	1.0	0.18386875	1.0
TTC14	5.5	1.6105002492508562e-16	0.38982567	2.974649197492347e-217
COX17	4.651515151515151	6.187097844781667e-99	0.2807728	1.8127617553562368e-52
SPINK7	7.984848484848484	1.0	0.039761815	1.0
C21orf56	10.227272727272727	1.0	0.16416666	1.0
DDC	4.0606060606060606	9.776009835342165e-183	0.5370223	0.0
CCL2	9.151515151515152	1.0	0.29540965	5.840527554798398e-70
RLIM	5.53030303030303	8.503317738878239e-15	0.4477962	2.99e-320
TCF3	4.045454545454546	4.880068221542849e-185	0.28826448	3.625366711575056e-61
MYH13	7.4393939393939394	1.0	0.48458916	0.0
ZMYM2	3.9696969696969697	1.2614138619558587e-196	0.6845425	0.0
CHMP1B	8.424242424242424	1.0	0.29264814	1.6622405272643971e-66
RBP4	6.166666666666667	1.0	0.13948736	1.0
ANK2	5.378787878787879	2.310813752136869e-24	0.6946765	0.0
SLC22A9	5.863636363636363	0.01765760733315265	0.5337535	0.0
AAGAB	5.242424242424242	5.863140216407729e-35	0.5033827	0.0
MRPS18B	5.242424242424242	5.863140216407729e-35	0.3426971	4.021799652427892e-138
ERP27	5.393939393939394	2.6774841116875216e-23	0.46291324	0.0
C5orf22	5.075757575757576	3.0673721766277474e-50	0.23976077	7.054266671702851e-16
PFDN6	5.136363636363637	2.1211059095571176e-44	0.20158385	0.2913205201625915
GLP2R	5.045454545454546	2.823448101503254e-53	0.4740448	0.0
LOH12CR1	5.46969696969697	2.4478342092671837e-18	0.24702005	7.214858849726446e-21
DBP	4.2727272727272725	3.653471191512652e-151	0.41142762	2.4718151511386176e-255
NDUFA1	6.803030303030303	1.0	0.19288799	1.0
ABCD4	4.2727272727272725	3.653471191512652e-151	0.58781123	0.0
AKT2	3.6363636363636362	1.493184048242413e-248	0.57873654	0.0
AASDHPPT	4.924242424242424	3.717947928122215e-66	0.5077883	0.0
RPL18A	5.636363636363637	1.503204854006047e-09	0.16031036	1.0
CD3G	5.5	1.6105002492508562e-16	0.24084301	1.4082350076128174e-16
UBR2	6.0606060606060606	1.0	0.3198007	3.2792708294780206e-103
LAMTOR2	4.96969696969697	3.453316756337159e-61	0.19190729	1.0
TACR3	5.909090909090909	0.09653142199354324	0.29723766	2.7672828703008453e-72
AIFM1	4.96969696969697	3.453316756337159e-61	0.5333969	0.0
ARPC5L	7.075757575757576	1.0	0.17641237	1.0
GGTLC1	6.212121212121212	1.0	0.2090459	0.014206992099693571
OLFM3	6.212121212121212	1.0	0.33289394	8.38472191593677e-123
AHSA2	4.2272727272727275	8.267787050295119e-158	0.36339715	5.95990683657712e-172
POLR2I	6.787878787878788	1.0	0.2024603	0.22216830062843657
STIL	4.409090909090909	1.1994242041498635e-131	0.65081877	0.0
NIF3L1	5.2272727272727275	3.054149657767389e-36	0.36093733	7.6797666209915705e-168
RPS28	5.075757575757576	3.0673721766277474e-50	0.254614	8.274834961306409e-27
PLEKHB1	4.348484848484849	3.1116997859273235e-140	0.4467565	2.14924e-318
SLC34A1	5.363636363636363	1.8904454137449194e-25	0.26212677	2.2213940772719078e-33
MED27	6.454545454545454	1.0	0.30570334	2.018920443602467e-83
SLC9A5	5.666666666666667	2.8110393516224482e-08	0.50834966	0.0
MUC7	15.0	1.0	0.20627019	0.05294490130601361
PPP2R4	3.787878787878788	8.678073467218118e-225	0.43400812	1.3245291066756434e-295
NFU1	15.0	1.0	0.1388722	1.0
NKIRAS1	4.303030303030303	9.116079619484862e-147	0.29423302	1.7665745365322977e-68
ING2	4.121212121212121	1.4005079411372226e-173	0.26889482	7.276262359900622e-40
MKS1	7.0	1.0	0.49719214	0.0
SGCA	15.0	1.0	0.15892823	1.0
FGF13	7.121212121212121	1.0	0.33598	1.4365950397734232e-127
PTGES	15.0	1.0	0.17362557	1.0
GNG3	7.045454545454546	1.0	0.24885464	3.086815149694688e-22
B9D1	6.257575757575758	1.0	0.29355413	1.2453385211249702e-67
SEC23IP	4.863636363636363	5.160066025918051e-73	0.54100513	0.0
MYCN	4.045454545454546	4.880068221542849e-185	0.46022844	0.0
NLRP2	6.121212121212121	1.0	0.38203186	1.0467745751289773e-203
TIAF1	5.03030303030303	8.064061631179219e-55	0.32732415	2.440131708203459e-114
SLAMF1	4.651515151515151	6.187097844781667e-99	0.45095128	0.0
NCLN	6.409090909090909	1.0	0.45360243	0.0
PDLIM4	4.484848484848484	4.014635475591554e-121	0.49671966	0.0
PITX2	4.181818181818182	1.5761062911751013e-164	0.42101443	2.123654757156936e-272
SMC3	4.696969696969697	3.8046876614436754e-93	0.6775748	0.0
HLF	4.2727272727272725	3.653471191512652e-151	0.51492536	0.0
TEX37	5.166666666666667	1.3342906577176216e-41	0.17320573	1.0
CDC42SE1	4.606060606060606	7.605891566940396e-105	0.28491879	3.252674782592885e-57
FHL2	3.8484848484848486	2.436381268520632e-215	0.43747354	8.430139316727075e-302
MAP4K3	5.121212121212121	7.842657521703938e-46	0.5746149	0.0
S100A10	5.166666666666667	1.3342906577176216e-41	0.2794902	4.9091688460072215e-51
TSPAN6	4.515151515151516	5.4796647160484944e-117	0.39928696	7.564153528934064e-234
CRELD1	4.378787878787879	6.28958515631937e-136	0.5677687	0.0
LTA	4.7272727272727275	2.361383125752759e-89	0.3243547	6.649805107672718e-110
NUF2	4.606060606060606	7.605891566940396e-105	0.46801284	0.0
FAM162A	4.2272727272727275	8.267787050295119e-158	0.36621088	1.1150024578508349e-176
DDIT4L	6.984848484848484	1.0	0.19306786	1.0
PAFAH1B3	3.8484848484848486	2.436381268520632e-215	-0.01411893	1.0
HSPE1	4.454545454545454	2.6584028516486256e-125	0.2634421	1.3411299427505247e-34
PTGIR	6.333333333333333	1.0	0.43526813	7.415564871754916e-298
MS4A7	7.393939393939394	1.0	0.14651091	1.0
ZNHIT6	4.015151515151516	1.1713106332537588e-189	0.40963843	3.705669894180736e-252
NKAP	5.515151515151516	1.2036111894347524e-15	0.4476176	6.238e-320
LY6E	5.393939393939394	2.6774841116875216e-23	0.34964946	2.79254383278298e-149
UBA52	3.772727272727273	3.804547471894377e-227	0.2707466	9.9595878959436e-42
TRA2A	4.363636363636363	4.4418567291027624e-138	0.42256182	3.690481231949362e-275
TMEM123	6.015151515151516	0.8509305982928572	0.26408663	3.3354438754954844e-35
UNC13B	6.378787878787879	1.0	0.53096914	0.0
PLA2G16	5.0	5.73731037415242e-58	0.3748025	2.862002550658276e-191
UXS1	4.045454545454546	4.880068221542849e-185	0.39489448	3.987602794167593e-226
NLE1	5.242424242424242	5.863140216407729e-35	0.4867929	0.0
PTOV1	5.0606060606060606	9.495982898785684e-52	0.44135228	9.83554916655965e-309
HNF4G	4.53030303030303	6.196157745775322e-115	0.44501638	2.76886731e-315
PRDX5	5.409090909090909	2.9159368781695483e-22	0.2856034	5.1603358091840875e-58
GBP1	5.696969696969697	4.17278972504703e-07	0.4002636	1.437399190918507e-235
F11R	5.303030303030303	5.000995631703424e-30	0.4295887	1.048826397961778e-287
SREK1	4.2727272727272725	3.653471191512652e-151	0.48598757	0.0
CLK1	4.96969696969697	3.453316756337159e-61	0.57034945	0.0
TBL1X	4.484848484848484	4.014635475591554e-121	0.59094906	0.0
SNX24	4.924242424242424	3.717947928122215e-66	0.28215924	4.9063069688694113e-54
MAP4	4.090909090909091	3.809368010691429e-178	0.50100666	0.0
GABRB1	4.5	4.739860753386833e-119	0.5288443	0.0
KCNQ2	4.378787878787879	6.28958515631937e-136	0.56739193	0.0
NPAS4	4.696969696969697	3.8046876614436754e-93	0.6166069	0.0
NF2	3.830769230769231	4.4683050273563274e-218	0.5808172	0.0
IL28B	15.0	1.0	0.14370908	1.0
CYB5R2	5.196969696969697	7.02129323767992e-39	0.36387122	9.557362394402063e-173
SEMA3A	7.106060606060606	1.0	0.5449513	0.0
AAR2	5.318181818181818	7.542094722616821e-29	0.17845772	1.0
INHBE	8.242424242424242	1.0	0.17368871	1.0
SEC24A	5.757575757575758	4.554536685781717e-05	0.51092434	0.0
FAM103A1	5.045454545454546	2.823448101503254e-53	0.24153987	4.8870518092302213e-17
NUCKS1	15.0	1.0	0.18320633	1.0
ECSIT	4.0606060606060606	9.776009835342165e-183	0.46816978	0.0
LST1	4.7727272727272725	8.965969538698311e-84	0.20560531	0.07007466665311067
CHRNB4	6.878787878787879	1.0	0.27812243	1.5859131634898456e-49
EIF4H	5.924242424242424	0.15242665824965337	0.15108778	1.0
GNPDA1	5.242424242424242	5.863140216407729e-35	0.3452739	3.12715410000219e-142
