Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
NBR1	5.454545454545454	1.875469319795333e-24	0.5390461	0.0
UBR5	3.9696969696969697	2.4674890859968454e-199	0.69952667	0.0
TNS1	4.924242424242424	1.874969259881809e-72	0.7002311	0.0
KRT2	11.030303030303031	1.0	0.50714755	0.0
NCOA4	3.984848484848485	4.290407050829078e-197	0.6367899	0.0
TRIM16	5.015151515151516	1.0736043812980293e-62	0.5732709	0.0
DNAJB4	6.848484848484849	1.0	0.44314098	0.0
MYO16	4.484848484848484	2.1281592221250877e-126	0.7011288	0.0
NAT9	4.848484848484849	5.380669780436885e-81	0.5086812	0.0
SLC25A4	3.878787878787879	8.171994366410397e-213	0.5356811	0.0
PAPSS1	5.015151515151516	1.0736043812980293e-62	0.5936572	0.0
TCF20	3.9393939393939394	8.13036209830832e-204	0.70295006	0.0
EMILIN1	15.0	1.0	0.55653137	0.0
AKAP17A	4.984848484848484	6.973868836232615e-66	0.63116324	0.0
NDUFS1	15.0	1.0	0.50782883	0.0
IL2RA	4.318181818181818	3.8075011752609048e-149	0.522343	0.0
HIST1H1A	5.151515151515151	3.59408870467608e-49	0.38606644	7.211015226917345e-233
ISL1	6.515151515151516	1.0	0.3372746	6.16667709789456e-148
FZR1	4.545454545454546	2.1705639517453993e-118	0.53903735	0.0
PHF17	5.424242424242424	1.4589219929881028e-26	0.4153623	4.0848239242814377e-286
DEDD	4.196969696969697	2.9882021010514624e-166	0.55694246	0.0
RLIM	5.53030303030303	1.4921710187680277e-19	0.4477962	0.0
GCC1	4.924242424242424	1.874969259881809e-72	0.6597221	0.0
BHLHB9	5.151515151515151	3.59408870467608e-49	0.56842726	0.0
ITGA6	4.878787878787879	1.5453967442950229e-77	0.6849706	0.0
ASAP2	4.409090909090909	1.2861037409784286e-136	0.6899909	0.0
RBBP5	4.333333333333333	4.8731389520965527e-147	0.6188415	0.0
APBB2	3.984848484848485	4.290407050829078e-197	0.52512205	0.0
KIF2A	5.181818181818182	2.3605024707753786e-46	0.636761	0.0
LINGO1	5.621212121212121	2.1281896348445874e-14	0.5997448	0.0
IL15RA	4.878787878787879	1.5453967442950229e-77	0.5176475	0.0
CLK1	4.96969696969697	1.6768237566517874e-67	0.57034945	0.0
CHN1	4.2727272727272725	1.6441818492106707e-155	0.54522765	0.0
ATP7B	6.909090909090909	1.0	0.46724123	0.0
ERP27	5.393939393939394	9.413594363001394e-29	0.46291324	0.0
SCG2	5.409090909090909	1.1965605630142752e-27	0.568113	0.0
IL33	5.2272727272727275	2.9052237252149825e-42	0.47821963	0.0
KDR	4.106060606060606	2.4294474174401478e-179	0.40374765	6.41235079249679e-265
IFNB1	5.03030303030303	3.992657506387221e-61	0.46564817	0.0
SMURF2	3.803030303030303	4.0245198343713096e-224	0.2368258	3.433019528313383e-20
JMJD1C	4.0	7.386654389169344e-195	0.7107939	0.0
PDLIM4	4.484848484848484	2.1281592221250877e-126	0.49671966	0.0
ZEB2	4.696969696969697	4.296316092130633e-99	0.66681474	0.0
DFNB31	15.0	1.0	0.57620114	0.0
CCL2	9.151515151515152	1.0	0.29540965	8.102438975692068e-84
ABTB2	5.287878787878788	4.435475492969264e-37	0.625888	0.0
DDX18	4.621212121212121	1.3207905061700894e-108	0.60356796	0.0
PRKAG2	15.0	1.0	0.3799589	6.761104936145268e-222
ZNF83	3.9545454545454546	1.4292587375731596e-201	0.5156313	0.0
JUNB	3.6818181818181817	2.3853005820836463e-242	0.5378265	0.0
FHL5	4.0606060606060606	5.7613808878307085e-186	0.51658547	0.0
CSK	4.015151515151516	1.2499973933095756e-192	0.25904	8.964542297688574e-40
CENPA	5.181818181818182	2.3605024707753786e-46	0.35117888	2.3408763592727207e-171
BCL2A1	4.5	2.201714823989054e-124	0.4501152	0.0
SPRY2	4.606060606060606	1.5330310558122995e-110	0.54630595	0.0
PPIL4	5.015151515151516	1.0736043812980293e-62	0.5410934	0.0
APC	3.8333333333333335	1.3485832323205122e-219	0.5933772	0.0
CTSB	7.545454545454546	1.0	0.26214504	5.444929819327774e-43
NPHP1	4.46969696969697	2.0157488759722106e-128	0.6536627	0.0
APLP1	4.515151515151516	2.2372994385292133e-122	0.5829632	0.0
YTHDC1	4.166666666666667	1.3774237346063119e-170	0.64511955	0.0
CDC27	3.8484848484848486	2.5229778063339486e-217	0.6467352	0.0
CCDC33	4.848484848484849	5.380669780436885e-81	0.6102894	0.0
ZNF653	4.9393939393939394	8.666842423299595e-71	0.56627506	0.0
KIF1A	3.876923076923077	4.598194621872909e-213	0.70262134	0.0
HIF3A	4.606060606060606	1.5330310558122995e-110	0.5025577	0.0
LMO4	5.636363636363637	1.2851410704542627e-13	0.2288103	1.0573923434907696e-14
MPHOSPH10	15.0	1.0	0.33364487	5.764829644411318e-142
CXCL11	8.833333333333334	1.0	0.28148922	2.076421336951271e-65
SORBS3	3.772727272727273	1.1509613505943056e-228	0.53498715	0.0
AGFG1	5.03030303030303	3.992657506387221e-61	0.5731023	0.0
TCF12	4.2727272727272725	1.6441818492106707e-155	0.6189577	0.0
OAZ3	15.0	1.0	0.2520497	6.0257606262187445e-33
CD3E	4.5	2.201714823989054e-124	0.4315557	1.001983603e-315
SAT1	4.121212121212121	3.8192567646814513e-177	0.014076396	1.0
PIK3R5	5.393939393939394	9.413594363001394e-29	0.5259334	0.0
TAF1C	4.5	2.201714823989054e-124	0.650415	0.0
NKRF	4.333333333333333	4.8731389520965527e-147	0.64146304	0.0
MAPK9	3.606060606060606	8.821660124325988e-254	0.30343068	3.550484643927041e-95
CNOT1	4.454545454545454	1.8518644066753443e-130	0.7104425	0.0
LUC7L2	4.333333333333333	4.8731389520965527e-147	0.4537235	0.0
NEURL4	5.7727272727272725	1.240247868738064e-07	0.66265565	0.0
KCNV2	15.0	1.0	0.50886726	0.0
KCNB2	15.0	1.0	0.5409757	0.0
CTNNA2	5.181818181818182	2.3605024707753786e-46	0.58768547	0.0
CCL3	7.212121212121212	1.0	0.26906362	1.4989540321358588e-50
TUB	4.136363636363637	5.955732217746212e-175	0.6002008	0.0
IL9R	4.333333333333333	4.8731389520965527e-147	0.5183166	0.0
GGT7	15.0	1.0	0.4331632	1.15543e-318
CREM	3.5303030303030303	2.824771523696977e-265	0.40840018	2.1085441010423885e-273
PRKACA	3.590909090909091	4.490108049188853e-256	-0.13736585	1.0
KPNA4	5.409090909090909	1.1965605630142752e-27	0.5627982	0.0
DPYSL3	6.924242424242424	1.0	0.4259907	1.4967777250786556e-305
DHX9	4.287878787878788	2.2087249048920608e-153	0.6927652	0.0
NEDD9	4.03030303030303	2.1087738388507592e-190	0.277335	2.882355078015401e-60
ORC4	5.348484848484849	3.361814908486116e-32	0.5480925	0.0
CCDC47	6.287878787878788	1.0	0.41689247	6.508746579340319e-289
HCK	4.136363636363637	5.955732217746212e-175	0.095027626	1.0
DSCAML1	5.257575757575758	1.2355595419735018e-39	0.7116827	0.0
TNK1	4.848484848484849	5.380669780436885e-81	0.6000684	0.0
CD82	5.696969696969697	9.995055185491281e-11	0.4265774	1.2689460804379697e-306
IRAK1BP1	4.2272727272727275	6.257190620228874e-162	0.5039014	0.0
PARD6B	3.893939393939394	1.469768442176506e-210	0.5440881	0.0
SCARB2	7.378787878787879	1.0	0.52244115	0.0
HDAC1	3.409090909090909	1.0655625061781275e-283	-0.1000106	1.0
CHST9	7.409090909090909	1.0	0.34361437	1.6287181252992592e-158
PRSS1	15.0	1.0	0.23553015	3.035069885179184e-19
TMEM230	5.742424242424242	8.455253740774733e-09	0.21974106	1.4418215344342085e-09
POLH	4.7727272727272725	6.9489106635318485e-90	0.6072513	0.0
NTRK1	3.8333333333333335	1.3485832323205122e-219	0.4778462	0.0
SP140	5.4393939393939394	1.6925534327478274e-25	0.33246234	4.929917192629355e-140
CHMP1B	8.424242424242424	1.0	0.29264814	4.9761162075245235e-80
DNAJB1	4.121212121212121	3.8192567646814513e-177	0.543726	0.0
MARCH5	7.378787878787879	1.0	0.41877174	2.392634931993915e-292
GNG12	8.954545454545455	1.0	0.2502875	2.5575252250357053e-31
SPSB1	4.7272727272727275	2.2662035039882355e-95	0.5048238	0.0
KIT	4.090909090909091	1.5223184067744789e-181	0.1379048	1.0
HDAC6	3.8484848484848486	2.5229778063339486e-217	0.66734326	0.0
TAZ	4.318181818181818	3.8075011752609048e-149	0.47694254	0.0
HLF	4.2727272727272725	1.6441818492106707e-155	0.51492536	0.0
YWHAE	3.3181818181818183	1.932245318554673e-297	-0.018661626	1.0
DDX20	5.0	2.784639304065503e-64	0.5836161	0.0
SMARCB1	3.727272727272727	1.706218311485279e-235	0.5360347	0.0
ABCD4	4.2727272727272725	1.6441818492106707e-155	0.58781123	0.0
RAC1	3.772727272727273	1.1509613505943056e-228	-0.08379076	1.0
GABRR1	4.196969696969697	2.9882021010514624e-166	0.5732335	0.0
PTPN18	4.196969696969697	2.9882021010514624e-166	0.55547553	0.0
L1CAM	4.424242424242424	1.483232711503633e-134	0.69684833	0.0
GPM6A	4.4393939393939394	1.673299379658336e-132	0.49541923	0.0
KIAA1549L	5.151515151515151	3.59408870467608e-49	0.6936491	0.0
DENND4A	4.363636363636363	7.512830586913155e-143	0.6997554	0.0
SPG21	6.393939393939394	1.0	0.38375247	1.0541987449162594e-228
UBE3C	5.53030303030303	1.4921710187680277e-19	0.6292649	0.0
HMGN2	3.787878787878788	2.115340487863969e-226	0.45818108	0.0
GALNT5	8.06060606060606	1.0	0.5283985	0.0
BDP1	4.03030303030303	2.1087738388507592e-190	0.7108335	0.0
PLAUR	6.015151515151516	0.11603843419891441	0.49329364	0.0
CLIC6	5.53030303030303	1.4921710187680277e-19	0.5562935	0.0
CD4	4.909090909090909	3.9245179205093584e-74	0.39138457	1.7992875075945229e-242
SPTB	4.833333333333333	9.548106231121443e-83	0.7130341	0.0
LSM14B	6.136363636363637	0.9665881464844287	0.41338354	1.6770047878231382e-282
PBX2	5.5606060606060606	9.57038049901898e-18	0.34014985	1.0325220905100833e-152
MAP3K5	3.712121212121212	8.857636845961859e-238	0.4957244	0.0
APPL1	4.015151515151516	1.2499973933095756e-192	0.6309516	0.0
SLU7	5.5	1.8957199282862748e-21	0.5027973	0.0
PAPOLA	3.8333333333333335	1.3485832323205122e-219	0.51905286	0.0
GGNBP2	15.0	1.0	0.36979643	8.420941355595948e-204
IFNA1	5.0	2.784639304065503e-64	0.4242531	2.2606129282791717e-302
TP63	3.803030303030303	4.0245198343713096e-224	0.5598201	0.0
PODXL	5.9393939393939394	0.006813995721858698	0.50124645	0.0
CKS2	4.303030303030303	2.9329124127824168e-151	0.40517855	1.5849977147568073e-267
NDUFAF3	7.0606060606060606	1.0	0.3165777	7.896381009939536e-115
CYB5R1	5.363636363636363	4.9677529912471725e-31	0.44747943	0.0
ACP1	4.5	2.201714823989054e-124	0.43907923	0.0
FBLN1	5.984848484848484	0.04362517966007074	0.63723534	0.0
PILRA	4.742424242424242	1.5808109845269243e-93	0.5120635	0.0
PCDHA6	6.166666666666667	1.0	0.651454	0.0
PRPF8	5.287878787878788	4.435475492969264e-37	0.69930524	0.0
ITGAL	5.545454545454546	1.2242493613827866e-18	0.67669564	0.0
NUPL2	15.0	1.0	0.3959888	8.195559137722748e-251
ALAS2	7.212121212121212	1.0	0.38643298	1.5756979712014024e-233
GNL3L	5.590909090909091	5.007830731219704e-16	0.5038409	0.0
AASDHPPT	4.924242424242424	1.874969259881809e-72	0.5077883	0.0
GSK3A	3.621212121212121	1.6813079197000762e-251	0.55490136	0.0
PARVG	4.848484848484849	5.380669780436885e-81	0.24220757	2.342129246241398e-24
LIMA1	4.348484848484849	6.158238409806613e-145	0.6186676	0.0
RXRG	4.03030303030303	2.1087738388507592e-190	0.460416	0.0
PCBP2	4.424242424242424	1.483232711503633e-134	0.5085271	0.0
HNRPLL	5.742424242424242	8.455253740774733e-09	0.51616997	0.0
PRKCZ	3.3181818181818183	1.932245318554673e-297	0.06610577	1.0
NR4A3	4.196969696969697	2.9882021010514624e-166	0.58003557	0.0
TINF2	5.318181818181818	1.3394031029632731e-34	0.47371912	0.0
UBLCP1	5.909090909090909	0.0015217723481678817	0.43387312	5.834e-320
RHEBL1	3.6666666666666665	1.2657727916532822e-244	0.4694598	0.0
MARK1	4.318181818181818	3.8075011752609048e-149	0.648512	0.0
SYNJ1	4.287878787878788	2.2087249048920608e-153	0.6392561	0.0
CDKN1A	3.6363636363636362	3.245605426130343e-249	0.046834577	1.0
PSMA6	5.166666666666667	9.397055613032697e-48	0.45515367	0.0
YY1AP1	4.863636363636363	2.926718135188438e-79	0.5884189	0.0
RBM14	4.242424242424242	8.837767506374353e-160	0.43300253	2.27127e-318
CTDSP2	4.0606060606060606	5.7613808878307085e-186	0.47047603	0.0
DRD3	4.863636363636363	2.926718135188438e-79	0.53752416	0.0
NRG1	5.166666666666667	9.397055613032697e-48	0.6952048	0.0
RNF14	3.8181818181818183	7.38036129473198e-222	0.55655515	0.0
EXPH5	4.712121212121212	3.1719869210396293e-97	0.70409614	0.0
RPS27A	3.8333333333333335	1.3485832323205122e-219	0.41471082	6.324185068237281e-285
TRIM28	4.5606060606060606	2.0701982173404105e-116	0.6386448	0.0
PRLR	4.4393939393939394	1.673299379658336e-132	0.5395856	0.0
OPRM1	5.848484848484849	4.0048182067238415e-05	0.49785486	0.0
TXN	4.075757575757576	9.425084823205431e-184	0.41341448	1.4728831984534427e-282
HSPH1	3.9242424242424243	4.600422224434154e-206	0.66684526	0.0
GNG3	7.045454545454546	1.0	0.24885464	5.051071733673863e-30
SOX5	4.484848484848484	2.1281592221250877e-126	0.6361943	0.0
C14orf1	4.318181818181818	3.8075011752609048e-149	0.042348497	1.0
CHFR	4.545454545454546	2.1705639517453993e-118	0.57424134	0.0
ELK3	4.0	7.386654389169344e-195	0.57088405	0.0
MACF1	6.9393939393939394	1.0	0.6672898	0.0
CDKN2C	3.909090909090909	2.64348710704926e-208	0.415271	5.985420976687055e-286
CSDA	3.9696969696969697	2.4674890859968454e-199	0.5289994	0.0
PSMA4	5.166666666666667	9.397055613032697e-48	0.42681462	4.672258050673414e-307
EFEMP2	4.9393939393939394	8.666842423299595e-71	0.41805592	4.861777312584705e-291
SENP8	5.454545454545454	1.875469319795333e-24	0.34312895	1.0666747686767944e-157
DCAF11	5.7727272727272725	1.240247868738064e-07	0.49577448	0.0
OTX1	5.2272727272727275	2.9052237252149825e-42	0.51554275	0.0
GJA5	4.46969696969697	2.0157488759722106e-128	0.4814439	0.0
NAP1L4	3.9242424242424243	4.600422224434154e-206	0.5449174	0.0
DNAJC10	5.712121212121212	4.622182304966331e-10	0.5575526	0.0
BRD4	4.818181818181818	1.6425866582786677e-84	0.58446825	0.0
AAGAB	5.242424242424242	6.099209833098505e-41	0.5033827	0.0
MTSS1	4.363636363636363	7.512830586913155e-143	0.64150774	0.0
WDR25	4.7727272727272725	6.9489106635318485e-90	0.500834	0.0
SYTL2	6.015151515151516	0.11603843419891441	0.6581983	0.0
DAPK2	4.318181818181818	3.8075011752609048e-149	0.49846983	0.0
SPRY4	4.378787878787879	9.114755093831552e-141	0.50925726	0.0
MBP	3.772727272727273	1.1509613505943056e-228	0.5057504	0.0
EEF1A1	4.121212121212121	3.8192567646814513e-177	0.00019017268	1.0
CEACAM5	5.106060606060606	1.5872832289342982e-53	0.5719104	0.0
MTMR8	15.0	1.0	0.47622573	0.0
EPN2	4.0606060606060606	5.7613808878307085e-186	0.56779546	0.0
HLA-A	7.166666666666667	1.0	0.3956688	3.1145171483914974e-250
CABLES1	3.772727272727273	1.1509613505943056e-228	0.5483867	0.0
MAP2K5	4.106060606060606	2.4294474174401478e-179	0.58285624	0.0
NFKBIZ	4.46969696969697	2.0157488759722106e-128	0.6000656	0.0
RASSF2	4.863636363636363	2.926718135188438e-79	0.49199504	0.0
PKIA	4.53030303030303	2.2306482421952033e-120	0.35201627	8.60251542914129e-173
RNASE1	8.878787878787879	1.0	0.23625039	9.092211546709065e-20
EPS8L2	5.045454545454546	1.4229306440703084e-59	0.59219724	0.0
SKP2	3.803030303030303	4.0245198343713096e-224	0.20824678	9.641812971495904e-05
USP6NL	4.590909090909091	1.7383763998462225e-112	0.6517102	0.0
MYCL1	4.863636363636363	2.926718135188438e-79	0.44172716	0.0
ALPP	15.0	1.0	0.31886736	2.2702823556444994e-118
PRKACB	4.878787878787879	1.5453967442950229e-77	0.42188197	4.889265742569752e-298
TP73	3.4545454545454546	8.587356613216964e-277	0.29766232	5.900584821373035e-87
UBE2D1	5.0606060606060606	4.89685641010256e-58	0.34509683	5.157168897688764e-161
ESM1	5.96969696969697	0.024729877173714734	0.38836974	5.0508059387072e-237
COL9A1	7.424242424242424	1.0	0.6068782	0.0
UBA5	6.96969696969697	1.0	0.38408852	2.620975814034877e-229
IFNA8	5.166666666666667	9.397055613032697e-48	0.36932105	5.832980179870948e-203
SERF2	4.681818181818182	5.689414961865554e-101	0.3724753	1.5038955024852891e-208
BARD1	3.696969696969697	4.6359708472492094e-240	0.5507374	0.0
STAT2	4.242424242424242	8.837767506374353e-160	0.6664384	0.0
SPP1	5.333333333333333	2.1706753254292354e-33	0.52135444	0.0
PICK1	4.212121212121212	4.33582970150717e-164	0.37356356	1.751632691973959e-210
TUBA4A	3.8181818181818183	7.38036129473198e-222	0.23742573	1.2320712762377471e-20
MTCH2	3.984848484848485	4.290407050829078e-197	0.50599533	0.0
KRT15	4.575757575757576	1.9231756304013163e-114	0.13545115	1.0
MTMR10	4.681818181818182	5.689414961865554e-101	0.61706066	0.0
PDYN	15.0	1.0	0.25345168	2.8712604099405776e-34
ANK3	7.257575757575758	1.0	0.69141996	0.0
HNRNPK	3.9545454545454546	1.4292587375731596e-201	0.39547375	7.03772828105651e-250
KHDRBS2	4.2727272727272725	1.6441818492106707e-155	0.5232785	0.0
PPP1R15B	4.515151515151516	2.2372994385292133e-122	0.58436453	0.0
HOXB1	6.045454545454546	0.254656797901843	0.35774508	1.1232306227859322e-182
ZDHHC16	4.484848484848484	2.1281592221250877e-126	0.49819905	0.0
RBM11	5.53030303030303	1.4921710187680277e-19	0.46443444	0.0
LSP1	4.5	2.201714823989054e-124	0.49519372	0.0
DUSP3	3.893939393939394	1.469768442176506e-210	0.47122866	0.0
TMPRSS6	6.575757575757576	1.0	0.6382055	0.0
ADAP1	3.9545454545454546	1.4292587375731596e-201	0.53680867	0.0
CDH11	4.181818181818182	2.0431422463121415e-168	0.62472796	0.0
TMOD2	6.196969696969697	1.0	0.31197935	8.07870553563189e-108
CARS	5.090909090909091	5.1713704161927095e-55	0.58517176	0.0
URM1	4.757575757575758	1.0619875368314136e-91	0.38659865	7.928200050402833e-234
TLN2	6.378787878787879	1.0	0.69250506	0.0
SGK1	3.8181818181818183	7.38036129473198e-222	0.5755394	0.0
KIF3B	5.0	2.784639304065503e-64	0.63209474	0.0
C6orf62	5.924242424242424	0.0033040705224971884	0.26662937	7.866770688804692e-48
ABLIM1	4.590909090909091	1.7383763998462225e-112	0.5705404	0.0
GJB6	5.575757575757576	7.098220602553354e-17	0.26566684	8.995712809467771e-47
RBPJ	4.287878787878788	2.2087249048920608e-153	0.56876105	0.0
TAF13	4.53030303030303	2.2306482421952033e-120	0.39990678	6.285034854158105e-258
MAP3K10	4.045454545454546	3.500482389273137e-188	0.65431297	0.0
FBN1	7.166666666666667	1.0	0.7043511	0.0
TOB2	4.333333333333333	4.8731389520965527e-147	0.48981205	0.0
PHF12	4.409090909090909	1.2861037409784286e-136	0.682382	0.0
GFI1B	5.196969696969697	5.681854045967462e-45	0.13952634	1.0
PFN2	3.909090909090909	2.64348710704926e-208	0.31604707	5.167555192957015e-114
RALGAPA1	5.045454545454546	1.4229306440703084e-59	0.7011643	0.0
CRELD1	4.378787878787879	9.114755093831552e-141	0.5677687	0.0
UBE2D3	4.242424242424242	8.837767506374353e-160	0.40103203	5.6452117491417864e-260
LTBR	4.984848484848484	6.973868836232615e-66	0.5449238	0.0
KLF9	4.7272727272727275	2.2662035039882355e-95	0.4382125	0.0
SHARPIN	6.2272727272727275	1.0	0.5662244	0.0
F12	7.121212121212121	1.0	0.5365407	0.0
NPAS4	4.696969696969697	4.296316092130633e-99	0.6166069	0.0
MAP1LC3A	4.0	7.386654389169344e-195	0.42252678	3.235179079921839e-299
SUZ12	5.303030303030303	7.887011253946248e-36	0.53321195	0.0
PTPN6	4.015151515151516	1.2499973933095756e-192	-0.06093755	1.0
STC2	5.666666666666667	3.978664970448861e-12	0.24519227	7.844654253168458e-27
TOP1	3.772727272727273	1.1509613505943056e-228	0.65036976	0.0
GTF2H2	4.666666666666667	7.336184814303851e-103	0.51383317	0.0
PLA2G16	5.0	2.784639304065503e-64	0.3748025	1.0968435332005931e-212
CHRNB4	6.878787878787879	1.0	0.27812243	3.149821268864513e-61
COPS2	3.893939393939394	1.469768442176506e-210	0.50030035	0.0
VEZT	8.121212121212121	1.0	0.60890347	0.0
RXRB	4.287878787878788	2.2087249048920608e-153	0.43132046	2.69736155e-315
RBM23	4.833333333333333	9.548106231121443e-83	0.5485732	0.0
MYH11	4.590909090909091	1.7383763998462225e-112	0.69937426	0.0
SUV39H2	5.954545454545454	0.013318735761905466	0.22548644	1.0958865953023187e-12
PHACTR4	4.303030303030303	2.9329124127824168e-151	0.6217416	0.0
SATB2	4.545454545454546	2.1705639517453993e-118	0.5951055	0.0
FIGF	5.03030303030303	3.992657506387221e-61	0.5342699	0.0
STRN3	4.909090909090909	3.9245179205093584e-74	0.6224672	0.0
A1CF	15.0	1.0	0.37748918	1.7669841913644716e-217
EIF2C2	7.848484848484849	1.0	0.5544179	0.0
PTS	5.045454545454546	1.4229306440703084e-59	0.04794874	1.0
RQCD1	4.878787878787879	1.5453967442950229e-77	0.43423033	1.3014e-320
UBE2A	3.803030303030303	4.0245198343713096e-224	0.41097304	4.2423773160714586e-278
NOX4	6.03030303030303	0.17626248537921577	0.52700114	0.0
BTRC	3.8181818181818183	7.38036129473198e-222	0.4666787	0.0
DTNBP1	7.5	1.0	0.4224405	4.652175270991854e-299
SCP2	7.5	1.0	0.23067066	6.756677140710273e-16
POLR2A	4.090909090909091	1.5223184067744789e-181	0.28658274	6.082970448091553e-72
PPP1R1B	3.9545454545454546	1.4292587375731596e-201	0.461003	0.0
FEZ1	4.4393939393939394	1.673299379658336e-132	0.19319275	0.2956429938045586
EPS8	4.136363636363637	5.955732217746212e-175	0.6632433	0.0
DYDC1	15.0	1.0	0.21470658	3.2086212858276573e-07
GTF2F2	3.8636363636363638	4.569907826037505e-215	0.3613279	6.5290619367642586e-189
SPRR2A	11.030303030303031	1.0	0.24521175	7.55345654316187e-27
ALPPL2	15.0	1.0	0.3189809	1.5132852006613372e-118
TFAP2C	3.893939393939394	1.469768442176506e-210	0.53268254	0.0
SNAPC1	4.303030303030303	2.9329124127824168e-151	0.56142163	0.0
ZCCHC12	6.2727272727272725	1.0	0.3365697	9.006437848851333e-147
DEGS1	4.4393939393939394	1.673299379658336e-132	0.20073837	0.013021358549020631
FGFBP1	5.0	2.784639304065503e-64	0.35742328	4.0618174654892667e-182
LATS2	5.0	2.784639304065503e-64	0.6068934	0.0
INCENP	5.636363636363637	1.2851410704542627e-13	0.40319723	6.458030868092267e-264
RPS26	5.712121212121212	4.622182304966331e-10	0.18120064	1.0
GEMIN7	5.575757575757576	7.098220602553354e-17	0.39088085	1.465541062675342e-241
CDH8	4.196969696969697	2.9882021010514624e-166	0.6133564	0.0
CHAD	7.833333333333333	1.0	0.42578015	3.630871220757879e-305
PUM2	15.0	1.0	0.60376227	0.0
NCOA3	3.621212121212121	1.6813079197000762e-251	0.3156112	2.406983770131269e-113
TPST1	9.151515151515152	1.0	0.33722496	7.448658893525101e-148
GALNT13	7.166666666666667	1.0	0.47732392	0.0
HSH2D	4.833333333333333	9.548106231121443e-83	0.51814246	0.0
PFDN4	4.5606060606060606	2.0701982173404105e-116	0.38548326	8.09529213192803e-232
ZCCHC17	5.96969696969697	0.024729877173714734	0.3682508	4.538938027355531e-201
RAN	3.878787878787879	8.171994366410397e-213	0.18111628	1.0
PGK1	4.303030303030303	2.9329124127824168e-151	0.535079	0.0
